0, 0, 0, 0, 0, 0, 0, 0, 0, -38.7491, -79.1828, 0, 0, 0, 
-6.43079e-06, -1.31254e-05, 0, -0.00192582, -0.00392868, 0, -0.383797, -0.78216, 0, -37.9292, -77.038, 0, 0, 0, 
-5.11731e-05, -0.000104289, 0, -0.00764869, -0.015572, 0, -0.759422, -1.54296, 0, -37.1155, -74.9128, 0, 0, 0, 
-0.00017179, -0.000349572, 0, -0.0170872, -0.0347173, 0, -1.12694, -2.2826, 0, -36.3079, -72.8072, 0, 0, 0, 
-0.000405034, -0.00082294, 0, -0.0301606, -0.061154, 0, -1.48641, -3.00127, 0, -35.5064, -70.7213, 0, 0, 0, 
-0.000786852, -0.00159626, 0, -0.0467887, -0.0946734, 0, -1.83788, -3.69916, 0, -34.7109, -68.655, 0, 0, 0, 
-0.00135239, -0.00273933, 0, -0.0668919, -0.135069, 0, -2.18144, -4.37649, 0, -33.9216, -66.6082, 0, 0, 0, 
-0.00213601, -0.00431987, 0, -0.0903912, -0.182135, 0, -2.51712, -5.03343, 0, -33.1384, -64.5811, 0, 0, 0, 
-0.00317128, -0.00640359, 0, -0.117208, -0.23567, 0, -2.84501, -5.67019, 0, -32.3613, -62.5736, 0, 0, 0, 
-0.00449098, -0.00905417, 0, -0.147266, -0.295473, 0, -3.16514, -6.28697, 0, -31.5903, -60.5857, 0, 0, 0, 
-0.00612713, -0.0123333, 0, -0.180486, -0.361344, 0, -3.4776, -6.88395, 0, -30.8253, -58.6174, 0, 0, 0, 
-0.00811098, -0.0163006, 0, -0.216792, -0.433086, 0, -3.78243, -7.46134, 0, -30.0665, -56.6688, 0, 0, 0, 
-0.010473, -0.0210139, 0, -0.256109, -0.510506, 0, -4.07971, -8.01933, 0, -29.3138, -54.7397, 0, 0, 0, 
-0.0132429, -0.026529, 0, -0.298361, -0.593409, 0, -4.36948, -8.55812, 0, -28.5672, -52.8302, 0, 0, 0, 
-0.0164498, -0.0328997, 0, -0.343474, -0.681605, 0, -4.65181, -9.0779, 0, -27.8267, -50.9404, 0, 0, 0, 
-0.0201217, -0.0401781, 0, -0.391373, -0.774904, 0, -4.92677, -9.57887, 0, -27.0923, -49.0702, 0, 0, 0, 
-0.0242863, -0.0484142, 0, -0.441985, -0.87312, 0, -5.19441, -10.0612, 0, -26.364, -47.2196, 0, 0, 0, 
-0.0289702, -0.0576563, 0, -0.495237, -0.976067, 0, -5.4548, -10.5252, 0, -25.6418, -45.3886, 0, 0, 0, 
-0.0341996, -0.0679507, 0, -0.551057, -1.08356, 0, -5.70799, -10.9709, 0, -24.9257, -43.5772, 0, 0, 0, 
-0.0399997, -0.0793421, 0, -0.609373, -1.19543, 0, -5.95404, -11.3986, 0, -24.2157, -41.7854, 0, 0, 0, 
-0.0463951, -0.0918732, 0, -0.670114, -1.31148, 0, -6.19303, -11.8084, 0, -23.5118, -40.0132, 0, 0, 0, 
-0.0534098, -0.105585, 0, -0.73321, -1.43154, 0, -6.425, -12.2007, 0, -22.814, -38.2606, 0, 0, 0, 
-0.0610669, -0.120517, 0, -0.798591, -1.55543, 0, -6.65002, -12.5755, 0, -22.1223, -36.5277, 0, 0, 0, 
