0, 0, 0, 0, 0, 0, 0, 0, 0, -17.8255, -36.4239, 0, 0, 0, 
-2.96119e-06, -6.04517e-06, 0, -0.000887139, -0.00181037, 0, -0.176942, -0.360803, 0, -17.5339, -35.6615, 0, 0, 0, 
-2.35923e-05, -4.81074e-05, 0, -0.00352914, -0.00719073, 0, -0.350975, -0.714007, 0, -17.2439, -34.9044, 0, 0, 0, 
-7.92968e-05, -0.000161507, 0, -0.00789699, -0.0160654, 0, -0.522115, -1.05966, 0, -16.9557, -34.1528, 0, 0, 0, 
-0.000187189, -0.000380811, 0, -0.0139619, -0.028359, 0, -0.690381, -1.39783, 0, -16.669, -33.4065, 0, 0, 0, 
-0.000364095, -0.000739836, 0, -0.0216951, -0.0439971, 0, -0.855788, -1.72856, 0, -16.3841, -32.6656, 0, 0, 0, 
-0.000626556, -0.00127165, 0, -0.0310681, -0.0629055, 0, -1.01835, -2.0519, 0, -16.1009, -31.93, 0, 0, 0, 
-0.000990829, -0.0020086, 0, -0.0420527, -0.0850106, 0, -1.17809, -2.36791, 0, -15.8193, -31.1999, 0, 0, 0, 
-0.00147289, -0.00298228, 0, -0.0546206, -0.110239, 0, -1.33502, -2.67664, 0, -15.5394, -30.4751, 0, 0, 0, 
-0.00208843, -0.00422356, 0, -0.0687439, -0.138519, 0, -1.48916, -2.97815, 0, -15.2612, -29.7557, 0, 0, 0, 
-0.00285286, -0.0057626, 0, -0.0843947, -0.169778, 0, -1.64053, -3.27249, 0, -14.9846, -29.0417, 0, 0, 0, 
-0.00378132, -0.00762882, 0, -0.101545, -0.203945, 0, -1.78914, -3.55971, 0, -14.7097, -28.3331, 0, 0, 0, 
-0.00488867, -0.00985096, 0, -0.120168, -0.240949, 0, -1.935, -3.83987, 0, -14.4365, -27.6298, 0, 0, 0, 
-0.0061895, -0.012457, 0, -0.140236, -0.28072, 0, -2.07815, -4.11303, 0, -14.165, -26.9319, 0, 0, 0, 
-0.00769813, -0.0154743, 0, -0.161722, -0.323187, 0, -2.21858, -4.37923, 0, -13.8952, -26.2394, 0, 0, 0, 
-0.00942858, -0.0189295, 0, -0.184599, -0.368281, 0, -2.35633, -4.63852, 0, -13.627, -25.5522, 0, 0, 0, 
-0.0113947, -0.0228485, 0, -0.20884, -0.415934, 0, -2.49139, -4.89097, 0, -13.3605, -24.8705, 0, 0, 0, 
