0, 0, 0, 0, 0, 0, 0, 0, 0, 85.2773, -113.239, 0, 0, 0, 
1.41403e-05, -1.87659e-05, 0, 0.00423302, -0.00561638, 0, 0.842982, -1.11792, 0, 83.1051, -110.03, 0, 0, 0, 
0.000112399, -0.000149058, 0, 0.0167875, -0.0222519, 0, 1.66433, -2.20389, 0, 80.9521, -106.85, 0, 0, 0, 
0.000376911, -0.000499474, 0, 0.0374481, -0.0495885, 0, 2.46423, -3.25818, 0, 78.8181, -103.699, 0, 0, 0, 
0.000887669, -0.00117545, 0, 0.0660013, -0.087311, 0, 3.24288, -4.28111, 0, 76.7031, -100.579, 0, 0, 0, 
0.00172254, -0.00227927, 0, 0.102235, -0.135107, 0, 4.00046, -5.27296, 0, 74.6072, -97.4875, 0, 0, 0, 
0.00295728, -0.00391014, 0, 0.145941, -0.192668, 0, 4.73717, -6.23404, 0, 72.5303, -94.4259, 0, 0, 0, 
0.00466557, -0.00616415, 0, 0.19691, -0.259686, 0, 5.4532, -7.16463, 0, 70.4725, -91.3939, 0, 0, 0, 
0.00691901, -0.00913438, 0, 0.254937, -0.33586, 0, 6.14874, -8.06503, 0, 68.4338, -88.3914, 0, 0, 0, 
0.00978715, -0.0129109, 0, 0.319817, -0.420887, 0, 6.82397, -8.93554, 0, 66.4141, -85.4185, 0, 0, 0, 
0.0133375, -0.0175806, 0, 0.391349, -0.514472, 0, 7.47909, -9.77646, 0, 64.4134, -82.4751, 0, 0, 0, 
0.0176356, -0.0232278, 0, 0.469332, -0.616319, 0, 8.11429, -10.5881, 0, 62.4318, -79.5613, 0, 0, 0, 
0.022745, -0.0299336, 0, 0.553569, -0.726136, 0, 8.72976, -11.3707, 0, 60.4693, -76.6771, 0, 0, 0, 
0.0287272, -0.0377762, 0, 0.643863, -0.843637, 0, 9.3257, -12.1246, 0, 58.5258, -73.8224, 0, 0, 0, 
0.0356418, -0.046831, 0, 0.740019, -0.968533, 0, 9.90228, -12.8501, 0, 56.6014, -70.9973, 0, 0, 0, 
0.0435465, -0.0571706, 0, 0.841844, -1.10054, 0, 10.4597, -13.5474, 0, 54.696, -68.2018, 0, 0, 0, 
0.052497, -0.0688646, 0, 0.949149, -1.23939, 0, 10.9982, -14.217, 0, 52.8097, -65.4358, 0, 0, 0, 
0.0625471, -0.0819802, 0, 1.06174, -1.38479, 0, 11.5178, -14.859, 0, 50.9424, -62.6994, 0, 0, 0, 
0.0737489, -0.0965814, 0, 1.17944, -1.53648, 0, 12.0189, -15.4738, 0, 49.0941, -59.9925, 0, 0, 0, 
0.0861524, -0.11273, 0, 1.30206, -1.69418, 0, 12.5016, -16.0616, 0, 47.265, -57.3153, 0, 0, 0, 
0.0998059, -0.130484, 0, 1.42942, -1.85762, 0, 12.9661, -16.6229, 0, 45.4548, -54.6675, 0, 0, 0, 
0.114756, -0.149901, 0, 1.56132, -2.02655, 0, 13.4126, -17.1577, 0, 43.6638, -52.0494, 0, 0, 0, 
0.131047, -0.171032, 0, 1.69761, -2.20069, 0, 13.8412, -17.6665, 0, 41.8918, -49.4608, 0, 0, 0, 
0.148722, -0.193931, 0, 1.83809, -2.37979, 0, 14.2522, -18.1496, 0, 40.1388, -46.9018, 0, 0, 0, 
