0,0,0,0,0,0,0,14.447,-27.1991,5.3381
0.001,7.2235e-06,-1.35995e-05,2.66905e-06,0.014447,-0.0271991,0.0053381,14.447,-27.1991,5.3381
0.002,2.8894e-05,-5.43981e-05,1.06762e-05,0.028894,-0.0543981,0.0106762,14.447,-27.1991,5.3381
0.003,6.50115e-05,-0.000122396,2.40215e-05,0.043341,-0.0815972,0.0160143,14.447,-27.1991,5.3381
0.004,0.000115576,-0.000217592,4.27048e-05,0.057788,-0.108796,0.0213524,14.447,-27.1991,5.3381
0.005,0.000180587,-0.000339988,6.67263e-05,0.072235,-0.135995,0.0266905,14.447,-27.1991,5.3381
0.006,0.000260046,-0.000489583,9.60858e-05,0.086682,-0.163194,0.0320286,14.447,-27.1991,5.3381
0.007,0.000353951,-0.000666377,0.000130784,0.101129,-0.190393,0.0373667,14.447,-27.1991,5.3381
0.008,0.000462304,-0.00087037,0.000170819,0.115576,-0.217592,0.0427048,14.447,-27.1991,5.3381
0.009,0.000585103,-0.00110156,0.000216193,0.130023,-0.244791,0.0480429,14.447,-27.1991,5.3381
0.01,0.00072235,-0.00135995,0.000266905,0.14447,-0.271991,0.053381,14.447,-27.1991,5.3381
0.011,0.000874043,-0.00164554,0.000322955,0.158917,-0.29919,0.0587191,14.447,-27.1991,5.3381
0.012,0.00104018,-0.00195833,0.000384343,0.173364,-0.326389,0.0640572,14.447,-27.1991,5.3381
0.013,0.00122077,-0.00229832,0.00045107,0.187811,-0.353588,0.0693953,14.447,-27.1991,5.3381
0.014,0.00141581,-0.00266551,0.000523134,0.202258,-0.380787,0.0747334,14.447,-27.1991,5.3381
0.015,0.00162529,-0.00305989,0.000600537,0.216705,-0.407986,0.0800715,14.447,-27.1991,5.3381
0.016,0.00184922,-0.00348148,0.000683277,0.231152,-0.435185,0.0854096,14.447,-27.1991,5.3381
0.017,0.00208759,-0.00393026,0.000771356,0.245599,-0.462384,0.0907477,14.447,-27.1991,5.3381
0.018,0.00234041,-0.00440625,0.000864773,0.260046,-0.489583,0.0960858,14.447,-27.1991,5.3381
