0,0,0,0,0,0,0,3.03575,-10.1095,0
0.001,1.51788e-06,-5.05477e-06,0,0.00303575,-0.0101095,0,3.03575,-10.1095,0
0.002,6.0715e-06,-2.02191e-05,0,0.0060715,-0.0202191,0,3.03575,-10.1095,0
0.003,1.36609e-05,-4.5493e-05,0,0.00910725,-0.0303286,0,3.03575,-10.1095,0
0.004,2.4286e-05,-8.08764e-05,0,0.012143,-0.0404382,0,3.03575,-10.1095,0
0.005,3.79469e-05,-0.000126369,0,0.0151788,-0.0505477,0,3.03575,-10.1095,0
0.006,5.46435e-05,-0.000181972,0,0.0182145,-0.0606573,0,3.03575,-10.1095,0
0.007,7.43759e-05,-0.000247684,0,0.0212503,-0.0707668,0,3.03575,-10.1095,0
0.008,9.7144e-05,-0.000323505,0,0.024286,-0.0808764,0,3.03575,-10.1095,0
0.009,0.000122948,-0.000409437,0,0.0273218,-0.0909859,0,3.03575,-10.1095,0
0.01,0.000151788,-0.000505477,0,0.0303575,-0.101095,0,3.03575,-10.1095,0
0.011,0.000183663,-0.000611628,0,0.0333933,-0.111205,0,3.03575,-10.1095,0
0.012,0.000218574,-0.000727887,0,0.036429,-0.121315,0,3.03575,-10.1095,0
0.013,0.000256521,-0.000854257,0,0.0394648,-0.131424,0,3.03575,-10.1095,0
0.014,0.000297504,-0.000990736,0,0.0425005,-0.141534,0,3.03575,-10.1095,0
0.015,0.000341522,-0.00113732,0,0.0455363,-0.151643,0,3.03575,-10.1095,0
0.016,0.000388576,-0.00129402,0,0.048572,-0.161753,0,3.03575,-10.1095,0
0.017,0.000438666,-0.00146083,0,0.0516078,-0.171862,0,3.03575,-10.1095,0
0.018,0.000491792,-0.00163775,0,0.0546435,-0.181972,0,3.03575,-10.1095,0
0.019,0.000547953,-0.00182477,0,0.0576793,-0.192081,0,3.03575,-10.1095,0
0.02,0.00060715,-0.00202191,0,0.060715,-0.202191,0,3.03575,-10.1095,0
0.021,0.000669383,-0.00222916,0,0.0637508,-0.2123,0,3.03575,-10.1095,0
0.022,0.000734652,-0.00244651,0,0.0667865,-0.22241,0,3.03575,-10.1095,0
0.023,0.000802956,-0.00267398,0,0.0698223,-0.23252,0,3.03575,-10.1095,0
0.024,0.000874296,-0.00291155,0,0.072858,-0.242629,0,3.03575,-10.1095,0
0.025,0.000948672,-0.00315923,0,0.0758938,-0.252739,0,3.03575,-10.1095,0
0.026,0.00102608,-0.00341703,0,0.0789295,-0.262848,0,3.03575,-10.1095,0
