t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19,mu_20,nu_20,tau_20
5.9773,5.973280701313629,19.684722558806328,0.16151110829347629,0.40442267795246695,0.41683465891651994,0.40657862209476686,-0.7052553087008813,6.5284259704370555,-0.708645563917198,0.2681122687559296,0.0797584453993824,-0.286915041229675,0.41433771326744895,-8.929915450418461,-22.447182914545415,-1.5690996572294265,-0.10204526786291729,-0.027862726387711458,1.4036394868118405e-05,7.499999466920642,7.499986234414211,7.499997761044733,7.4999992965554405,0.005054834977419,6.4438442817083246e-06,0.08000730161696838,0.005347928060209969,6.280755652974735e-06,0.08007971831328559,0.005620940732419956,9.026780306715463e-06,0.08002796256494933,0.011477487703049316,0.00017652471231253874,0.08630520701454455,0.8737890184613022,0.04649922958566218,0.1599993224461691,0.9927639900084261,0.00015628644546741163,0.08557842093530192,0.9971332126314429,9.234816408772765e-06,0.08005168377614175,0.9973764580102854,6.342388629100048e-06,0.08083720313773163,0.99741520842755,6.748382800155554e-06,0.08001049413891526,0.9974809462264931,8.489042865034343e-06,0.08000078096782262,0.9975626463374274,1.0491698969673698e-05,0.0800030952770892,0.9977158651699578,1.1043167400273203e-05,0.07999366948310943,0.9979038413615838,1.0633613328336267e-05,0.07999429830454831,0.9980830493648425,9.339465233590674e-06,0.08000177649185071,0.9982115042972773,7.446457694226726e-06,0.07999976946692593,0.9983287010815087,5.378550726815768e-06,0.08000247944871602,0.9984547274352785,4.535179057756501e-06,0.08000284786231261,0.9986354335313099,5.217752703450991e-06,0.08000032701328849,0.9988667256773173,6.755073557900507e-06,0.079945264082984,0.9991332064859086,6.680246020947779e-06,0.0697436076220126,0.999533445001992,3.906133054634579e-06,0.07995083047431549
6.00375,6.142809562753418,19.658085939790123,0.16805226354830924,0.4093901134413377,0.41679289801574293,0.4020177320207459,-0.7050285242687483,6.292245578028553,-1.3023336563362955,0.22661237160347378,0.07705952943079222,-0.28765196082184336,0.41433808450514614,-8.708428355664191,-21.719299191906725,-1.5504754159486078,-0.10229791988983428,-0.026899164005759396,1.015722841115813e-05,7.499999497584492,7.499989691218856,7.499997991287265,7.499999333295892,0.005048419313956884,6.415663462116356e-06,0.08000720501666869,0.005341672517256609,6.255542953360672e-06,0.08007909155891074,0.005611964854963676,8.975877456279807e-06,0.08002776844066253,0.011306395032952263,0.00017109267009705328,0.08593233666851514,0.7588413535424584,0.11494766491884376,0.1599998974871832,0.9926044095492789,0.00015958045914719153,0.08580973298336511,0.9971239542262617,9.25840518134006e-06,0.08005182701304413,0.9973701064946774,6.351515608010395e-06,0.08083932816719851,0.997408443784041,6.76464350897262e-06,0.08001069704274028,0.9974724547157334,8.49151075962886e-06,0.0800008989846303,0.9975521370059003,1.0509331527077184e-05,0.08000337863467438,0.9977048097768622,1.1055393095748469e-05,0.0799939043478339,0.9978931815807309,1.0659780852879415e-05,0.07999415806392707,0.9980736840775425,9.365287299952005e-06,0.08000167598034938,0.9982040424468076,7.461850469701997e-06,0.07999972999199798,0.9983233342404517,5.366841056945118e-06,0.08000248120775923,0.9984502045468564,4.522888422117225e-06,0.08000285683526046,0.9986302264587779,5.207072532016427e-06,0.08000035095092746,0.9988599619192252,6.763758092039761e-06,0.07994700771906188,0.9991265084952008,6.697990707847723e-06,0.06344873945936091,0.9995295186270214,3.926374970630666e-06,0.07994978268548948
6.03019,6.306169765937534,19.61600344379975,0.173502439639977,0.41435765643438677,0.4167107806036841,0.39745980994975577,-0.7047592632020643,6.061923125624403,-1.8767705179688225,0.18560505253178897,0.07435393126513183,-0.28836339590156107,0.41433835314578504,-8.494136643229885,-21.017349085926888,-1.533517703024029,-0.10254497159525768,-0.02593606725512203,9.18762004954819e-06,7.499999518523392,7.499990610923241,7.499998106712576,7.499999357962685,0.005042025366228959,6.393947727925743e-06,0.08000712042980879,0.005335437028740045,6.235488516562946e-06,0.08007859359281869,0.005603030289272375,8.934565691301034e-06,0.08002762825069122,0.011139960523079806,0.00016643450987245743,0.08562129888978434,0.4312648119325752,0.32757654160988314,0.15999999614590704,0.9924410128230629,0.00016339672621606128,0.08608350198782974,0.9971146635341515,9.29069211023326e-06,0.08005206307611722,0.9973637410969833,6.365397694098871e-06,0.08084270607466285,0.9974016568779174,6.786906123719797e-06,0.08001091541685712,0.9974639534227869,8.501292946542604e-06,0.08000101672093386,0.9975416020649679,1.0534940932405007e-05,0.08000367372684271,0.9976937368388445,1.1072938017618518e-05,0.07999412066269693,0.997882490904368,1.069067636290678e-05,0.07999400375703962,0.9980642875239398,9.396553602641942e-06,0.08000157529449362,0.9981965602984516,7.48214835585902e-06,0.07999968752034187,0.9983179747692851,5.359471166663223e-06,0.08000248372313723,0.998445690417682,4.514129174338862e-06,0.08000286781491298,0.9986250266526152,5.199806162695339e-06,0.08000037294206228,0.9988531883726959,6.773546529253769e-06,0.07994850401209737,0.9991197918831226,6.716612078277192e-06,0.05794732625635396,0.999525571819111,3.946807910429254e-06,0.07994856784371276
6.05664,6.4635137108175265,19.558975110461517,0.17787406492244598,0.4193249360453613,0.4165883363421706,0.39290520773386706,-0.7044475250019409,5.837268308150687,-2.432642046883251,0.14504623482779516,0.0716417990209512,-0.28904935878394883,0.4143385961420061,-8.28677832303178,-20.34047279035772,-1.517950051756529,-0.10278606332748494,-0.024973201854748526,1.0807673629640552e-05,7.499999529178087,7.4999892631761576,7.499998109132863,7.499999368740101,0.005035646970323492,6.378395905466197e-06,0.08000704698758015,0.005329216681351468,6.220347388577173e-06,0.08007821719855049,0.005594127967254253,8.902322018122007e-06,0.08002753898095606,0.010977519933537174,0.0001624405895426298,0.08536111479176998,0.19898211517712946,0.23228269675544577,0.15999998244694996,0.9922732249605667,0.0001677878624960971,0.08640605718963659,0.9971053319577657,9.331576385794312e-06,0.0800523912053037,0.9973573571528505,6.383944132776846e-06,0.08084731953374068,0.9973948418313402,6.815046577167218e-06,0.08001114973694401,0.9974554351431651,8.518279621688079e-06,0.08000113493810208,0.9975310336661375,1.0568398830314248e-05,0.08000398269046967,0.9976826410409938,1.109579785066407e-05,0.07999432041616363,0.9978717647025858,1.0726201782215418e-05,0.07999383466868165,0.9980548543655419,9.433158397963089e-06,0.08000147399855305,0.9981890530542384,7.507244213239581e-06,0.07999964189085919,0.9983126184947434,5.356274541555365e-06,0.08000248699124819,0.9984411816669382,4.5087507439087805e-06,0.08000288076997651,0.9986198308157376,5.195836877628165e-06,0.0800003931558296,0.9988464039185979,6.7844540979843055e-06,0.0799497880183007,0.9991130429061158,6.748977006703808e-06,0.05941183645722116,0.9995216043866704,3.967432440642998e-06,0.07994716913734301
6.08309,6.614988856260329,19.487483140699993,0.181178499632126,0.42429158292376146,0.4164255972171184,0.3883542769784714,-0.7040933119313635,5.6180977497055675,-2.970611400800933,0.10489915383123732,0.06892329032894864,-0.28970985558780993,0.41433888198576496,-8.086100203722346,-19.687833916178835,-1.5035116330169307,-0.10302038263486539,-0.024009885195796006,1.4323418091385675e-05,7.499999535389501,7.499986291000157,7.499998066446431,7.499999374654031,0.005029278227149747,6.368743173745693e-06,0.08000698392732147,0.005323006780994057,6.209900357410597e-06,0.08007795613061552,0.005585249285570178,8.878681684074564e-06,0.08002749808437348,0.010818500123939137,0.00015901980959803799,0.08514311273903329,0.11804128503017701,0.08094083014695247,0.15999978308353863,0.9921004100576065,0.00017281490296014505,0.08678507341355816,0.9970959509663445,9.3809914212248e-06,0.08005281124059142,0.997350950071572,6.407081278456555e-06,0.08085315817496543,0.9973879928658428,6.848965497481658e-06,0.08001140053326783,0.9974468927698362,8.54237332890629e-06,0.08000125436750208,0.9975204241079241,1.060955821346901e-05,0.08000430777711769,0.9976715170858766,1.1123955117165328e-05,0.07999450537946605,0.9978609984499743,1.0766252611476955e-05,0.07999365001401904,0.9980453793705477,9.474994994162008e-06,0.08000137166404778,0.99818151601587,7.537038368425651e-06,0.07999959292719759,0.9983072613916217,5.357103121673034e-06,0.08000249100343214,0.9984366750484719,4.506618466338907e-06,0.08000289567356,0.9986146357590567,5.195056680885105e-06,0.08000041173997129,0.9988396074296211,6.796488976820469e-06,0.07995088887109983,0.9991062521926387,6.7907134770605134e-06,0.06585734550823266,0.9995176161394076,3.9882472627802596e-06,0.07994556706828226
6.10954,6.760737900221536,19.40199248995636,0.1834262237732058,0.42925722898207674,0.41622259764991054,0.3838073690110852,-0.7036966290785442,5.404234770848347,-3.4913196164401574,0.06513394334875214,0.06619858430772463,-0.290344874378157,0.4143392608147163,-7.8918574248610645,-19.058618101146926,-1.4899569693502308,-0.10324797978151884,-0.023046153912251465,1.976982508164969e-05,7.499999540016741,7.4999816962512185,7.4999980112024325,7.49999938011372,0.005022913469738161,6.364757411585154e-06,0.08000693057908974,0.005316802829644925,6.203951349132572e-06,0.08007780500279704,0.0055763860539653175,8.863231604860524e-06,0.08002750342402225,0.010662404595426474,0.00015609552851266362,0.08496035474904827,0.08133277017310851,0.03670851485706849,0.15999890677928047,0.9919218607782478,0.0001785492793586584,0.0872299097899145,0.9970865120627522,9.438903592187449e-06,0.08005332360332837,0.9973445153199234,6.434751648612834e-06,0.08086021824189478,0.9973811042793831,6.888586459634364e-06,0.08001166838992264,0.9974383192816572,8.573488179041226e-06,0.0800013757182807,0.9975097658562678,1.065825165630765e-05,0.08000465137554656,0.9976603597055681,1.1157380308613621e-05,0.07999467713843178,0.9978501877314003,1.0810718574071144e-05,0.0799934489297642,0.9980358574147882,9.521955759575564e-06,0.08000126786776209,0.9981739445779136,7.5714379563506506e-06,0.07999954043696454,0.9983018995659535,5.361825668225247e-06,0.0800024957466989,0.9984321674364164,4.507612055463549e-06,0.08000291250297811,0.9986094383932524,5.197365804269902e-06,0.08000042882341206,0.9988327977756191,6.8096540020223185e-06,0.07995183108493381,0.9990994219205642,6.830272074483643e-06,0.07128173842254008,0.9995136068899125,4.009249495011029e-06,0.07994373882190961
6.13599,6.900898953927987,19.302951445515,0.18462701416539218,0.4342215072183514,0.4159793745760415,0.3792648348586197,-0.7032574843878563,5.195509168261785,-3.995386192085253,0.025727229629370844,0.063467858746483,-0.29095440418890645,0.4143397836914525,-7.703813140114571,-18.45203219986926,-1.4770554776205516,-0.1034703879729848,-0.022083195975702324,2.8418992604028564e-05,7.499999543483799,7.499974422330589,7.4999979469165785,7.499999385575953,0.005016547233701725,6.3662360364362414e-06,0.08000688635425494,0.005310600504496114,6.202325148810671e-06,0.08007775919305282,0.00556753044929862,8.855604666697576e-06,0.08002755322550752,0.01050880216607619,0.00015360242935028257,0.08480721914170351,0.06098012824314728,0.020352641929961234,0.15999642124852306,0.9917367855721702,0.00018507520607779194,0.08775204101596437,0.9970770067514981,9.505311254224558e-06,0.08005392928505738,0.9973380484068043,6.4669131191344696e-06,0.08086850232731692,0.9973741704248984,6.933854484790332e-06,0.08001195394400482,0.9974297077328452,8.611548811922307e-06,0.08000149968414558,0.9974990515671481,1.0714289119716535e-05,0.0800050160353135,0.997649163672785,1.1196032783135584e-05,0.07999483712034307,0.9978393282473031,1.0859484097103499e-05,0.07999323046480557,0.9980262834828424,9.573931945809569e-06,0.08000116218988239,0.9981663342216909,7.6103562227108095e-06,0.07999948421085083,0.998296529239639,5.370326314475648e-06,0.08000250120429538,0.9984276558121601,4.511624256336344e-06,0.0800029312395502,0.9986042357210423,5.202672210134622e-06,0.08000044451847525,0.9988259738249217,6.823950697370386e-06,0.07995263555719075,0.9990925555082187,6.866412345424155e-06,0.07449484889673641,0.9995095764546241,4.030435288420057e-06,0.07994165750811208
6.16244,7.035605710342737,19.190792188706656,0.18479011091362813,0.43918405207681116,0.4156959672498966,0.37472702523037654,-0.7027758885214243,4.991757002793212,-4.483409648734579,-0.013338262563749769,0.06073125088386608,-0.29153846547371187,0.41434053532329745,-7.521738217899077,-17.86730362005088,-1.4645909816278457,-0.10369106940196825,-0.021123607296161126,4.313683188776484e-05,7.499999545937773,7.499962081292384,7.499997873795001,7.499999391080485,0.00501017423043689,6.3730032648353445e-06,0.08000685073578319,0.005304395639095414,6.204865400700571e-06,0.08007781476237553,0.005558674974529096,8.855474769524329e-06,0.08002764603694625,0.010357318081791342,0.0001514840842848493,0.0846790864215421,0.04821085968668644,0.012769268556460838,0.1599908934172621,0.9915442929603484,0.00019249261182180852,0.0883655934725758,0.9970674265074757,9.580244022321507e-06,0.08005462984345663,0.9973315448685562,6.5035382481586725e-06,0.08087801918222125,0.9973671856901439,6.984734754495758e-06,0.08001225788457812,0.9974210512437199,8.656489125410938e-06,0.08000162694925157,0.997488274111671,1.077745547717805e-05,0.08000540449174141,0.9976379238113343,1.1239861450680936e-05,0.0799949866167185,0.9978284158186478,1.0912428655409525e-05,0.07999299357009171,0.9980166526694819,9.630813360557404e-06,0.08000105421226769,0.9981586805098958,7.653711795072854e-06,0.07999942402165748,0.9982911467363609,5.382503278132831e-06,0.08000250735613905,0.9984231372525054,4.518559654615666e-06,0.08000295186839898,0.9985990248299442,5.2108910979925665e-06,0.08000045892279051,0.9988191344449553,6.839379966429699e-06,0.07995332034604867,0.9990856547156798,6.900792539037202e-06,0.07632435692592819,0.9995055246546758,4.051799948317069e-06,0.07993929122887235
6.18888,7.164987607127538,19.065931342503276,0.18392437363003541,0.44414450056374327,0.4153724166457935,0.37019429051099156,-0.7022518544606303,4.792820395413107,-4.955968073693431,-0.052074090991174424,0.05798880638967252,-0.2920971473434329,0.41434167621583323,-7.3454105276984185,-17.30367833756681,-1.4523618154569846,-0.10391848386468669,-0.02017362681341388,7.092471538151084e-05,7.499999547466934,7.49993883823919,7.499997791303013,7.499999396601272,0.005003789322701146,6.384907735744284e-06,0.08000682326993402,0.0052981842062462614,6.211432849151419e-06,0.08007796838544197,0.005549812422029334,8.862552499762386e-06,0.08002778069529579,0.010207627040881557,0.00014969104090978394,0.08457210235191358,0.03952760833015713,0.008683251356529312,0.15998029652734563,0.9913433721583655,0.00020092080198277717,0.08908801743501081,0.9970577627451755,9.66376230021378e-06,0.08005542740511581,0.9973250002548386,6.544613717540806e-06,0.08088878359169917,0.9973601444786332,7.041211510766068e-06,0.08001258095125531,0.9974123429929311,8.7082507888536e-06,0.08000175819326921,0.9974774266037435,1.0847507927487104e-05,0.08000581969259854,0.9976266350060643,1.1288805269975414e-05,0.07999512680273566,0.9978174463916449,1.0969427002893855e-05,0.07999273708756584,0.998006960181562,9.692487919868542e-06,0.0800009435168586,0.9981509790819667,7.701427929085408e-06,0.07999935962321929,0.9982857484686454,5.398267715425561e-06,0.08000251417913982,0.9984186089188837,4.528333621814875e-06,0.08000297437825044,0.9985938028855244,5.221944419966403e-06,0.08000047212093923,0.9988122785031402,6.8559418150131235e-06,0.07995390128148569,0.9990787202082236,6.934507456137019e-06,0.07741515169501154,0.9995014513167615,4.073337914346099e-06,0.07993660191458891
6.21533,7.289169984456353,18.92877050543359,0.18203842754127048,0.4491024948725195,0.41500876403327425,0.36566698077344684,-0.701685396569142,4.598547342049308,-5.413619611669137,-0.09048647970843615,0.05524034718712675,-0.29263070391779794,0.41434355204849965,-7.174612943194248,-16.760414789621194,-1.4401828199410396,-0.10417766246295845,-0.019251623843987493,0.00013252900004231892,7.49999954813715,7.499887403757167,7.499997698553929,7.499999402100544,0.004997387502254052,6.401820447093071e-06,0.08000680355914627,0.005291962302458889,6.221903787372254e-06,0.08007821729125164,0.005540935840690432,8.87658133890115e-06,0.08002795629798212,0.010059447736952417,0.00014817930392914018,0.0844829975149186,0.03328397404198938,0.006243634288167753,0.1599618864134955,0.9911328690607101,0.0002105030976554732,0.08994092360882697,0.9970480067881258,9.755957049753745e-06,0.08005632467500827,0.997318410114956,6.590139882633683e-06,0.08090081631318506,0.9973530411915169,7.10328711621427e-06,0.08001292393218545,0.9974035762113778,8.766781553358371e-06,0.08000189409568609,0.9974665024302717,1.0924173471875208e-05,0.08000626482691975,0.997615292212482,1.134279358232564e-05,0.07999525875387653,0.9978064160423326,1.1030349312328486e-05,0.07999245973793657,0.9979972013404563,9.758841105772422e-06,0.08000082968422922,0.9981432256502323,7.753431734443538e-06,0.07999929074921715,0.9982803309259461,5.417542699360265e-06,0.08000252164742756,0.998414068047505,4.54087137857966e-06,0.0800029987612365,0.998588567125116,5.23576040837679e-06,0.08000048418587637,0.9988054048679171,6.873635223103099e-06,0.07995439245017404,0.999071752104789,6.968103434578066e-06,0.07810406101230268,0.9994973562739982,4.0950427632321175e-06,0.07993354385185508
6.24178,7.408274238623557,18.779696774657683,0.17914079874248523,0.4540576897144851,0.41460504697136996,0.36114544584553154,-0.70107652798646,4.408791581234873,-5.856902794351063,-0.12857675564018853,0.052485033171298184,-0.29313987515230955,0.41434705720500525,-7.009124100047565,-16.23675392049681,-1.427898316123129,-0.10457072048575486,-0.0184326464259368,0.00031278197523289,7.499999548001893,7.499737083189047,7.499997594373758,7.499999407540574,0.004990963869291366,6.423632962686731e-06,0.08000679125592539,0.00528572613377345,6.236168685439189e-06,0.08007855921224412,0.005532038506362592,8.897334327839428e-06,0.08002817217896609,0.009912538615638325,0.00014690912131409183,0.08440894844302108,0.02860816407066448,0.0046758099713248985,0.15993204852807583,0.9909114562749568,0.0002214127857532667,0.09095110547402689,0.9970381498383335,9.856949792238353e-06,0.08005732495263009,0.9973117699845341,6.640130421858006e-06,0.08091414407338623,0.9973458702102671,7.170981249796921e-06,0.08001328766118392,0.99739474417801,8.832033367709706e-06,0.08000203533936898,0.9974554952836304,1.1007146641299247e-05,0.08000674335651459,0.9976038904661746,1.140174630734004e-05,0.07999538346026971,0.9977953209810911,1.1095061241476992e-05,0.07999216010705751,0.9979873715851046,9.829755351651094e-06,0.08000071229228574,0.9981354159968487,7.809653383544083e-06,0.07999921711187101,0.99827489066364,5.440262306141112e-06,0.08000252973249937,0.9984095119403449,4.5561071601301416e-06,0.08000302501270022,0.998583314851999,5.252273116943752e-06,0.08000049518016171,0.9987985124097521,6.892458164995804e-06,0.07995480658323653,0.9990647502535382,7.0018512508318344e-06,0.07856217474635376,0.999493239366765,4.11690723312374e-06,0.07993006179775768
6.26823,7.522417975357822,18.619083270860624,0.17524003333898502,0.45900978013007654,0.41416128405442637,0.3566300355653888,-0.7004252508151435,4.22341270619619,-6.286336077753933,-0.16634212827936584,0.0497193234693538,-0.29362738588969295,0.4143553297323387,-6.8486301515956445,-15.73162384381289,-1.4155183923934358,-0.10587954852931279,-0.018293668455676877,0.0012628883663443925,7.499999547106364,7.498945204534963,7.499997477287013,7.49999941288646,0.004984513613442531,6.450255848835333e-06,0.08000678605756993,0.005279472002803599,6.254130969851693e-06,0.08007899234055456,0.005523113895249109,8.924611113483439e-06,0.08002842788850348,0.009766694606305986,0.00014584400933233998,0.08434746984366419,0.024996802416426638,0.00361136165423784,0.1598861171502662,0.990677595433013,0.00023386084194385346,0.09215174674534057,0.9970281829455039,9.966892829608989e-06,0.08005843215482526,0.9973050753724587,6.694612075347763e-06,0.08092879962025865,0.9973386258800567,7.244330210414252e-06,0.08001367301366073,0.9973858402177067,8.90396030328623e-06,0.08000218261339365,0.9974443991959737,1.109608765659843e-05,0.08000725905085279,0.9975924248921522,1.146557402245773e-05,0.07999550183912366,0.9977841575571527,1.1163423938428065e-05,0.07999183663068105,0.9979774664757327,9.905109371964245e-06,0.08000059091511766,0.9981275459715468,7.870025301887883e-06,0.07999913840050717,0.9982694242928476,5.46637079236195e-06,0.08000253840329616,0.9984049379568771,4.5739834676989055e-06,0.08000305313100103,0.9985780434300254,5.271421973721612e-06,0.0800005051570297,0.9987916000020608,6.912407691339809e-06,0.07995515536775148,0.999057714363386,7.0358901523707545e-06,0.07888020158725766,0.9994891004435087,4.13892325630841e-06,0.07992608853621896
6.29468,7.631715196780934,18.447289779271323,0.17034474803767757,0.46395869514601806,0.41367736838066826,0.35212110119131934,-0.6997314884263479,4.0422786108460755,-6.70240956840278,-0.2037800739388925,0.046918997591854444,-0.29411122090677033,0.41438873088508055,-6.565586969426866,-14.809933867794122,-1.6070594176370352,-0.9927758936614274,-0.6741867858486156,0.7413547276901785,7.4999995455332,6.882201867481609,7.499997346414725,7.499999418057771,0.004978031996180133,6.481617262397115e-06,0.08000678770153336,0.0052731962969053215,6.2757058982771525e-06,0.08007951528947466,0.005514155659992311,8.958235256797709e-06,0.08002872317563901,0.009621744639235482,0.00014494996707050482,0.08429633040685651,0.02213939118792965,0.0028574112284969876,0.1598181686852353,0.9904294893663455,0.0002481060666675615,0.09358375674734742,0.997018096975898,1.0085969605797633e-05,0.08005965084464033,0.9972983217480321,6.753624426614087e-06,0.08094482181699816,0.997331302493806,7.323386250771013e-06,0.08001408090074939,0.9973768577014632,8.982516243519197e-06,0.08000233661512922,0.9974332085748278,1.1190621145977814e-05,0.08000781602615928,0.997580890714237,1.1534177915224183e-05,0.0799956147456455,0.9977729222631821,1.1235293970449828e-05,0.07999148757747002,0.997967481698321,9.984777411740224e-06,0.08000046512202937,0.9981196114902413,7.934481305500626e-06,0.0799990542800277,0.9982639284710333,5.495821814335945e-06,0.08000254762620145,0.99840034350651,4.594450367183209e-06,0.08000308311729569,0.998572750278706,5.293151319462162e-06,0.08000051416133072,0.9987846665220361,6.933480024651578e-06,0.07995544969774494,0.9990506440697031,7.070293682874584e-06,0.07910892721318007,0.9994849393615166,4.161081992095272e-06,0.07992154167664618
6.32113,7.7363208666171,18.264816179992483,0.1643919274486701,0.4690988433927514,0.41304572937691997,0.3476198588343677,-0.698927747337605,3.86863050460799,-7.094105997317532,-0.24628393928775286,0.02066183967803906,-0.31194226315150864,0.4339962458130701,-6.218179945615066,-13.715111788913633,-1.8923812895813714,-2.314575120245427,-1.6334574929061199,1.8340503093393714,7.499999543560837,5.9716220685142964,7.49999720550162,7.499999422765363,0.004971514399073482,6.517597106651107e-06,0.08000679585957204,0.0052668955253784965,6.300771526825127e-06,0.08008012586868742,0.005505157693990047,8.997966002264745e-06,0.08002905746904192,0.009477553293591415,0.00014419134564406676,0.08425328382099943,0.019833975696457787,0.0023054154914718614,0.159720847899597,0.9901650331187787,0.00026445624756669587,0.09529573943696054,0.9970078826865376,1.0214289360485845e-05,0.08006098506678126,0.9972915045832266,6.817164805553487e-06,0.08096224031272656,0.9973238943527654,7.408141040541396e-06,0.0800145120057934,0.9973677901224521,9.067579011082137e-06,0.08000249804743167,0.9974219183139725,1.1290260855154448e-05,0.08000841871498847,0.9975692833127481,1.1607401488939455e-05,0.07999572308775352,0.9977616117797237,1.1310483458411634e-05,0.07999111124721456,0.9979574131300893,1.0068568231750538e-05,0.08000033450937785,0.9981116085849752,8.002905266176019e-06,0.07999896444327279,0.9982583999425021,5.528528531125884e-06,0.08000255734302451,0.998395726078152,4.617428357950797e-06,0.08000311494377577,0.9985674329041544,5.317374551482319e-06,0.080000522243229,0.9987777108557853,6.955666250899649e-06,0.07995570099696536,0.9990435389684346,7.105101268558984e-06,0.07927822438544706,0.9994807559892287,4.183372287990076e-06,0.07991632334069096
6.34757,7.836454686021661,18.07236804169573,0.1572143111984097,0.4749083927292238,0.4119953577354212,0.3431287478616203,-0.6978427957865264,3.7041706966986974,-7.4568463280874395,-0.2963340610432608,-0.040554558527937726,-0.3551443106735932,0.4825036168135883,-6.26825088071153,-14.093778376550677,-1.4597651227301351,-0.7110690222930003,-0.3991196001612077,0.4704574509029,7.499999541459756,7.107949298627181,7.499997059678641,7.49999942675885,0.004964956404515765,6.557994557717466e-06,0.08000681008767684,0.005260566380172495,6.32914520600126e-06,0.08008082046708831,0.00549611423805159,9.043455938457598e-06,0.08002942960503899,0.009334023845563982,0.00014352944802743293,0.08421596973721816,0.01794344698019537,0.0018905287162624164,0.15958524960137294,0.9898817596346259,0.0002832734841527876,0.09734314718675653,0.996997530855475,1.035183106260056e-05,0.08006243767521763,0.9972846194231368,6.885160089709559e-06,0.08098106700519325,0.9973163958673797,7.49848538554348e-06,0.08001496660888528,0.9973586312144131,9.158908039059313e-06,0.08000266760300638,0.9974105239402256,1.1394373746971497e-05,0.0800090718409053,0.9975575983065251,1.1685006222896707e-05,0.07999582787044063,0.9977502230334078,1.1388746315999452e-05,0.07999070609064862,0.9979472569294352,1.0156200654078994e-05,0.08000019872552082,0.9981035334767046,8.075108270592304e-06,0.07999886864379552,0.9982528356034367,5.564339065425717e-06,0.0800025674608559,0.9983910832878913,4.6427902607632475e-06,0.08000314853691554,0.9985620889472941,5.343956860244932e-06,0.08000052946460226,0.9987707319048984,6.978950886834941e-06,0.07995592166717089,0.9990363986339845,7.140334449965434e-06,0.07940650008712813,0.9994765502090094,4.205780219272258e-06,0.07991031854365574
6.37402,7.932219850814374,17.87019275383472,0.14886404129183106,0.48131059384027625,0.41055948910004386,0.33865209764706833,-0.6964882170098694,3.5383866015478285,-7.829601717091287,-0.3349422540799029,-0.05936107037535068,-0.3657003147373922,0.4949463802398135,-6.153014992358833,-13.935344483782407,-1.2826574672773674,-0.15685257003785102,0.02468043085402482,0.001544238364691113,7.49999953897483,7.498710145004329,7.499996901684291,7.499999430350882,0.004958353598958483,6.602805557281556e-06,0.08000683026076866,0.005254205591198844,6.360788973650698e-06,0.08008159914251303,0.00548701962137122,9.094616680368994e-06,0.0800298399779656,0.009191087019315215,0.00014293682624876765,0.08418272399690827,0.016372006506675158,0.001571440473520213,0.15940044260653527,0.9895767083866077,0.0003050512480181613,0.09979341549049614,0.996987031948885,1.0498906589968473e-05,0.08006401562280042,0.9972776617170536,6.9577060832861485e-06,0.08100136372780609,0.9973088013291987,7.5945381810466e-06,0.0800154456838908,0.9973493747593047,9.256455108390346e-06,0.08000284598322394,0.997399021443926,1.1502496299600427e-05,0.08000978079378017,0.9975458314308377,1.1766875687417399e-05,0.07999592976251096,0.9977387530809381,1.146995246964505e-05,0.0799902697237745,0.9979370093599774,1.024756945778759e-05,0.08000005732270235,0.9980953824279303,8.151048774224731e-06,0.07999876645582972,0.9982472323554287,5.603248008051066e-06,0.08000257794670215,0.9983864127703955,4.670517495718339e-06,0.08000318391308144,0.9985567160805765,5.372866717584012e-06,0.08000053584476224,0.9987637285743243,7.003330574125058e-06,0.0799561205077705,0.9990292226340584,7.175999926228478e-06,0.07950576140444647,0.9994723219130621,4.228295947251266e-06,0.07990337070718302
