t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19,mu_20,nu_20,tau_20
2.81134,-16.94693498490461,-11.011444144271849,0.16053168467778664,0.5452261462714715,-0.594917253611413,0.11497609423725393,-0.579294740163658,-0.7251394809696019,9.38672320955962,0.44210823036795893,0.2867611588753263,-0.10182394602815548,-0.8849189334088757,24.796574196168866,12.513203937210152,-2.1105773232580183,0.07547517731104166,0.21812952130497512,-1.2753415432264826e-05,10.499993459937828,10.499999467626859,10.499994831167706,10.49999945132487,0.010788576081540033,0.0001517310501844756,0.08952986686237599,0.032217120957330134,0.006090171206380741,0.15996270350972028,0.9904718350400287,0.00021390349728766026,0.09436927313251087,0.9976210074756825,9.506218211151693e-06,0.08003472490907025,0.9981850269200437,6.6026024664286685e-06,0.08059425225532216,0.9982161002436757,7.0870370270560785e-06,0.08001233047099908,0.9982557447569477,8.168002344421163e-06,0.08000082452939847,0.9983037317071551,9.363612028414432e-06,0.08000221480873904,0.9983797976486597,9.456068392679883e-06,0.07999384572671736,0.9984723387544393,9.028501572943786e-06,0.07999124391496489,0.9985708677094731,8.149677904203395e-06,0.07999882730441932,0.9986633124235237,6.988131214371593e-06,0.07999847632363288,0.9987530135552041,5.5800470045814235e-06,0.08000294341693528,0.9988361244726066,5.068735516111179e-06,0.08000572265935565,0.9989289781945505,5.639347425746174e-06,0.08000109880995022,0.9990310147155828,6.565497807594647e-06,0.07995340600997888,0.9991427618862736,6.789306198709585e-06,0.0781483544071493,0.9992730843806507,6.129627729716583e-06,0.07993327826782617,0.9994335921785754,4.385275518032247e-06,0.07999913153776335,0.9996034179583507,3.084284744563895e-06,0.07999972611333439,0.9998098966560242,1.9906206792426103e-06,0.07999816469977061
2.8328,-16.9567589122201,-10.807108527936222,0.1695342098160255,0.5416566563889154,-0.5949149293626037,0.10695177380643203,-0.5841623053061674,-0.19299060017729772,9.65526383205178,0.39681401546907585,0.28838090000633615,-0.09714275984042242,-0.8849192071045764,24.08064286780893,12.266736902813593,-2.1275003957869294,0.07191622007355386,0.21933266252281208,-1.408029716696776e-05,10.49999131739225,10.499999479766437,10.499995857106224,10.499999428313012,0.010638303055194422,0.0001502730263456109,0.08935312308156289,0.027733638024167964,0.004483482933162167,0.15993118986237165,0.9902459261578831,0.0002259088821454745,0.09589750124244846,0.9976113933901329,9.614085549579898e-06,0.0800354045411054,0.9981783705278694,6.6563921743563655e-06,0.08060350757627449,0.9982089437416216,7.156502054011852e-06,0.08001265260471298,0.9982474997317401,8.245025207655379e-06,0.08000096038255534,0.9982942581163595,9.473590795603202e-06,0.08000253479271796,0.9983702609962772,9.536652382515588e-06,0.07999397659231605,0.998463242404305,9.0963501343666e-06,0.07999093417386877,0.9985626572369372,8.21047253597773e-06,0.07999872043423444,0.9986562777506094,7.0346729143174285e-06,0.07999839326623662,0.9987474110987896,5.602456414330703e-06,0.0800029454707215,0.9988310403538455,5.084118761074254e-06,0.08000576067296121,0.9989233215626522,5.656631898306867e-06,0.08000111197950636,0.9990244323034415,6.582412141305157e-06,0.07995387917296837,0.9991359436266397,6.818259633933867e-06,0.07861918407750523,0.999266922553388,6.161827262685408e-06,0.07992944934013525,0.9994291807640674,4.411414508053122e-06,0.07999910221926387,0.9996003152501416,3.1027082091328114e-06,0.0799997164854376,0.9998078938480838,2.0028079404636583e-06,0.07999814936567301
2.85426,-16.955328269734864,-10.597066843049765,0.17756080577250513,0.5380372617018558,-0.5948140065412411,0.0989340379226102,-0.5890027557090979,0.32379397859098935,9.918515128870615,0.3511566216070593,0.28992426384846187,-0.09243575354353066,-0.8849195092759296,23.385022964063822,12.025793109063496,-2.1445964481837283,0.0683402697114414,0.22047868189416117,-1.7192680168583667e-05,10.49998799085688,10.499999489347562,10.499996573836603,10.499999402579396,0.010489279079461226,0.00014902397573319482,0.08920272695368388,0.02431239484259073,0.0034212431815772316,0.15988186067693672,0.9900063305692514,0.00023959558863181085,0.09769491474625196,0.9976016625388074,9.730851325458284e-06,0.08003615044673733,0.9981716558657824,6.714662086973899e-06,0.08061363511070038,0.9982017120189848,7.2317226368329765e-06,0.0800129950966036,0.9982391701232292,8.329608510979569e-06,0.08000110310409961,0.9982846645493195,9.593567040047644e-06,0.08000288418282958,0.99836063807086,9.622925417264297e-06,0.07999410147727751,0.9984540748860591,9.167518245898028e-06,0.07999060009331306,0.9985543831333498,8.274103587327486e-06,0.07999860846961114,0.9986491934454796,7.084305129744783e-06,0.07999830473945055,0.99874178279271,5.628306079676018e-06,0.08000294806006158,0.9988259377476314,5.102606214104342e-06,0.08000580307487376,0.9989176445329713,5.677029681014187e-06,0.08000112455334137,0.9990178311562021,6.601147239314144e-06,0.07995428603289798,0.9991290953168743,6.848309765436536e-06,0.07893756332406898,0.9992607275572997,6.194996088273747e-06,0.07992508428781656,0.9994247417653476,4.4389987198387484e-06,0.07999907001398378,0.999597193000959,3.122249182714841e-06,0.07999970562316791,0.9998058785007962,2.015347287505525e-06,0.0799981319877678
2.87572,-16.942968084774584,-10.381431327454598,0.1846036359765996,0.5343682134969814,-0.5946145956031433,0.09092405961391033,-0.5938155420102347,0.8256501503016594,10.176595631967558,0.30513233653350075,0.2913908857193817,-0.08770415300547457,-0.8849198782408292,22.70914217269951,11.790311606273777,-2.1617975132315457,0.06474957505914435,0.2215685801342798,-2.320274923034154e-05,10.499982435584053,10.499999496640834,10.499997099258765,10.499999373826338,0.010341331569171039,0.00014794751029018885,0.08907381871723218,0.021628757688315504,0.0026836371542752245,0.15980808344754086,0.9897510624819849,0.0002552680872664486,0.09981061752079114,0.9975918057548997,9.85678390779379e-06,0.08003696617395294,0.9981648783763205,6.7774894618533574e-06,0.08062466729229134,0.9981943992278136,7.3127911712032396e-06,0.08001335888896667,0.9982307482972077,8.421826021481752e-06,0.08000125366626616,0.9982749409953512,9.723553968297273e-06,0.08000326763815592,0.9983509232476836,9.714823176281062e-06,0.07999422133812838,0.9984448329403617,9.241945697383362e-06,0.07999023962454668,0.9985460426019428,8.340531406940819e-06,0.07999849105202833,0.9986420564560801,7.1369893995018795e-06,0.07999821037914372,0.9987361252427364,5.657549973672472e-06,0.08000295111409345,0.9988208136123091,5.12413532226421e-06,0.08000584979467755,0.9989119440599142,5.700473057047689e-06,0.08000113655966133,0.9990112094403424,6.621715859792948e-06,0.07995463824699238,0.9991222157430026,6.879573871707723e-06,0.07916200641511943,0.9992544984320442,6.2291252555615e-06,0.07992008634598682,0.9994202737580307,4.468007316961742e-06,0.07999903481625396,0.9995940500966527,3.1429043061890643e-06,0.07999969349207788,0.99980385026205,2.028238746276403e-06,0.07999811254011376
2.89718,-16.919994162485526,-10.160311689169168,0.1906548000179023,0.5306497693448222,-0.5943168202635111,0.0829230098985882,-0.5986001180465239,1.3130015277682479,10.42962256527839,0.258738906615932,0.2927804491980668,-0.08294916261831803,-0.8849203761853007,22.052442377167903,11.560228399535202,-2.179040392110969,0.06114850735705276,0.2226049219263295,-3.502803169760224e-05,10.499972155024894,10.4999995018579,10.499997498508842,10.499999341702251,0.010194322545057477,0.00014700902411356285,0.08896191680841992,0.019477304865518602,0.0021514528227969017,0.15970160199211528,0.9894777571976499,0.00027330528433498064,0.10229835378326117,0.9975818135720294,9.992182870346038e-06,0.08003785571034237,0.9981580334130132,6.844963307312213e-06,0.08063664063379189,0.9981869994134711,7.399814342563493e-06,0.08001374495926647,0.9982222265531789,8.521744028695894e-06,0.08000141308425907,0.9982650775256151,9.863469736049713e-06,0.08000369044738671,0.9983411109986692,9.812249014357833e-06,0.0799943370633724,0.9984355133815135,9.319558848149394e-06,0.07998985049886763,0.9985376328939454,8.409707997515709e-06,0.079998367805775,0.998634863771448,7.192684632208555e-06,0.07999810979240461,0.9987304350931929,5.690149543375288e-06,0.08000295455915268,0.9988156649610527,5.1486512564732065e-06,0.08000590077073273,0.9989062171598841,5.726900030023393e-06,0.08000114802096446,0.9990045653093316,6.644131010854006e-06,0.07995494690462866,0.9991153036143973,6.912128605278675e-06,0.0793256697869201,0.9992482342279184,6.26420412570437e-06,0.07991433522288044,0.9994157753401997,4.498417830917122e-06,0.07999899650922355,0.9995908854263338,3.1646703188920575e-06,0.07999968005310076,0.9998018087800188,2.0414820312230894e-06,0.0799980909906008
2.91864,-16.88671334613514,-9.933815135166633,0.19570636383800724,0.5268821930666043,-0.5939208169191498,0.07493205726156671,-0.6033559414671666,1.7862597462990881,10.677711779370977,0.21197543450524695,0.2940927316728452,-0.07817193173453503,-0.8849211279072006,21.41437725480418,11.335475181831528,-2.1962670639819293,0.05754815273743273,0.22359546753638754,-6.1291569588498e-05,10.499949924215096,10.499999505163727,10.49999781043196,10.499999305791318,0.010048147327522907,0.00014617521753456836,0.08886282174853548,0.017721767657386377,0.0017555372081322258,0.1595522710139995,0.9891835734128634,0.00029418378478638003,0.1052125734852131,0.9975716761912118,1.013738081752718e-05,0.08003882352287922,0.9981511162282878,6.91718472551221e-06,0.08064959595483298,0.9981795065006087,7.492912862382571e-06,0.08001415430978395,0.9982135971379682,8.629415210780019e-06,0.08000158241659576,0.9982550644150255,1.0013110589522229e-05,0.08000415861182379,0.9983311959292167,9.915069452477e-06,0.07999444947950632,0.9984261131115955,9.400269918003064e-06,0.07998943019852599,0.9985291513169894,8.481576955937055e-06,0.07999823833717051,0.9986276124246205,7.2513468274502896e-06,0.07999800255496226,0.9987247090201193,5.726073073561988e-06,0.08000295831836673,0.998810488854828,5.176106224554332e-06,0.08000595594888898,0.9989004609061217,5.756253762369348e-06,0.080001158954655,0.9989978969033746,6.668405956996714e-06,0.07995522267929583,0.9991083575850505,6.9460293468124355e-06,0.07944837179442578,0.9992419340075918,6.300220326692695e-06,0.07990767979245263,0.9994112451341606,4.530206039114808e-06,0.07999895496437683,0.9995876978823388,3.187543995022796e-06,0.07999966526244723,0.9997997537034674,2.0550765514548213e-06,0.07999806730087931
2.9401,-16.8434237714297,-9.702046401848476,0.1997503876294471,0.5230657547198797,-0.5934267331024079,0.066952366392291,-0.6080824752966775,2.2458247168008953,10.920977658904956,0.16484226801325802,0.2953277484468809,-0.07337344316678343,-0.8849224432598739,20.794401490611026,11.115972239335367,-2.213428088211549,0.05398966155114831,0.22457125587706708,-0.0001361146411899674,10.499887283834495,10.499999506685647,10.499998059583904,10.499999265600408,0.009902733575089157,0.0001454137524337505,0.08877254560584782,0.01626822070810902,0.0014535469492773564,0.1593477781696148,0.9888650633634047,0.0003185100494587458,0.10860084039406723,0.9975613834457684,1.0292745443414376e-05,0.08003987460351822,0.9981441219609694,6.994267318342566e-06,0.08066357864273066,0.998171914279438,7.592221170875096e-06,0.08001458795322605,0.9982048522662836,8.744871684568583e-06,0.0800017627632247,0.9982448922916788,1.0172123346738875e-05,0.08000467893284421,0.9983211728192486,1.0023109968081537e-05,0.07999455935582574,0.9984166291352807,9.48397631485166e-06,0.07998897592359736,0.9985205952436053,8.55607338421987e-06,0.07999810223379764,0.9986202994958525,7.312928767999262e-06,0.0799978882083156,0.9987189437250288,5.765295090486674e-06,0.08000296231124158,0.9988052823959873,5.2064588407883325e-06,0.08000601528125661,0.9988946724240778,5.7884820439607335e-06,0.08000116937360022,0.9989912023491428,6.694554231797683e-06,0.07995547593867058,0.9991013762652786,6.981319771768236e-06,0.07954251029663105,0.9992355968478805,6.3371597112050245e-06,0.07989992800360686,0.9994066817883271,4.5633458334581175e-06,0.07999891004098371,0.9995844863602664,3.2115220723902074e-06,0.07999964907148083,0.9997976846820518,2.0690214156501853e-06,0.0799980414262531
2.96156,-16.790415117893833,-9.465107789142916,0.2027789505543991,0.5192007306723885,-0.5928347218824452,0.05898509386638911,-0.6127791934711063,2.692084647403896,11.15953287783494,0.1173408159764678,0.29648639793376197,-0.06855401361463315,-0.8849253643591111,20.191874104503174,10.901561391284877,-2.230517298196531,0.05075998014191014,0.22575249913512152,-0.0005016686214724284,10.499582407660807,10.49999950652013,10.499998262217204,10.49999922054244,0.009758040543733401,0.00014469303135575563,0.08868726465618314,0.015049842702388565,0.0012183780057204545,0.1590733667900472,0.9885179978043797,0.00034706555902511117,0.11249159748575514,0.9975509247639223,1.0458681846163415e-05,0.08004101452136321,0.9981370456233111,7.076337658334018e-06,0.08067863894802237,0.9981642163923653,7.6978870726832e-06,0.08001504689303801,0.998195984148969,8.868117314644809e-06,0.08000195526098339,0.9982345523121541,1.0339979524752627e-05,0.0800052591035783,0.9983110366678463,1.0136151402329358e-05,0.07999466740838806,0.9984070585752415,9.570560039255795e-06,0.07998848455414766,0.9985119621198191,8.633123786111273e-06,0.07999795906376463,0.9986129221161617,7.3773796908170485e-06,0.07999776625653263,0.9987131359292327,5.8077957960570385e-06,0.08000296645323861,0.9988000427224449,5.239673542449974e-06,0.08000607872501614,0.9988888488872916,5.823536786196713e-06,0.08000117928664224,0.9989844797595012,6.722589641518094e-06,0.079955716815164,0.9990943582283958,7.018036882853886e-06,0.07961614824137737,0.9992292218415755,6.37500630501013e-06,0.0798908327174926,0.9994020839792456,4.597809081536863e-06,0.0799988615854774,0.999581249759093,3.2366011734885394e-06,0.07999963142657228,0.9997956013666159,2.0833154357644174e-06,0.0799980133155367
2.98302,-16.72796888214221,-9.22309921534753,0.20478416342509675,0.5152874044724165,-0.5921449059752248,0.051031360805968005,-0.6174456160534592,3.1254139904334917,11.39348671546454,0.06947261957026635,0.29757573658223263,-0.0637092338962565,-0.8849361304590301,18.646600506337503,10.019001336911089,-2.6042815301089313,2.1996344695136014,1.873571779747818,-1.8193358213321724,8.98388706040246,10.499999504832997,10.499998429770068,10.499999169783004,0.009614058448047197,0.00014398209568620583,0.08860329361376082,0.014017816694187083,0.0010320260082014817,0.15871157856391657,0.9881371264349221,0.0003808713694575391,0.1168777785126879,0.9975402891288188,1.0635635103627587e-05,0.08004224948214285,0.9981298820874938,7.16353581738295e-06,0.08069483231473337,0.998156406321116,7.810071249269493e-06,0.0800155320967455,0.9981869850295476,8.999119421381358e-06,0.08000216107595626,0.998224036358038,1.051595411609104e-05,0.08000590780545001,0.9983007827405173,1.025392732896323e-05,0.07999477430352452,0.9983973986880383,9.659887203216116e-06,0.07998795260694003,0.9985032494738605,8.712645958468703e-06,0.07999780837502421,0.9986054774712234,7.444644938323319e-06,0.07999763616268504,0.9987072823687184,5.853560514277983e-06,0.08000297065533418,0.9987947670024077,5.275720037171742e-06,0.0800061462412362,0.9988829875137621,5.86137352943228e-06,0.08000118869907462,0.9989777272332504,6.752526250855363e-06,0.07995595523843857,0.9990873020145876,7.056213808061548e-06,0.0796747069038953,0.9992228080993388,6.413742236690107e-06,0.0798800714734426,0.9993974504137667,4.633565478964148e-06,0.07999880943075813,0.9995779869813767,3.2627777163181743e-06,0.07999961226893515,0.999793503409487,2.097957128922587e-06,0.07999798291088107
3.00448,-16.65658063589372,-8.97627377682683,0.20567523605168442,0.5113333514446454,-0.5911219984917202,0.0429115409805374,-0.62231147638875,3.52558086475768,11.60850030185413,0.013583225714817682,0.34478116955227117,-0.023501295582306313,-0.9239801336123707,17.196255074110542,9.186228052251941,-2.9293849887341543,4.20276831702748,3.4828999625826,-3.540149917754152,7.549875111163452,10.499999502114713,10.499998571171696,10.499999111682229,0.009470812874704339,0.0001432455733428574,0.08851649441936695,0.013135571132393248,0.0008822455617938344,0.1582424208033942,0.9877158863244279,0.00042124011049436455,0.12169505345841705,0.9975294652359917,1.0823892826909638e-05,0.08004358490154621,0.9981226261735092,7.255913984527151e-06,0.08071219979717922,0.9981484775170082,7.928804107867657e-06,0.08001604396274017,0.9981778473549028,9.137674644938167e-06,0.08000238138940265,0.998213337362049,1.0698995989070339e-05,0.08000663472366934,0.9982904066770426,1.0376063474648169e-05,0.07999488083719786,0.9983876469177929,9.751770245373673e-06,0.07998737664261624,0.9984944549816701,8.794492190395732e-06,0.07999764978854225,0.9985979628669299,7.5146042934653915e-06,0.07999749746660918,0.9987013798831881,5.902485530284518e-06,0.08000297477402452,0.9987894525063451,5.31449606256529e-06,0.08000621765384267,0.9988770856390056,5.901874756521126e-06,0.08000119762124214,0.9989709428610948,6.784372155657595e-06,0.07995620255315088,0.9990802061300526,7.095884535136749e-06,0.07972190746114832,0.9992163547567491,6.4533425897950665e-06,0.07986723041316243,0.999392779868289,4.670545477691079e-06,0.07999875345632976,0.9995746969594956,3.2900218809298313e-06,0.07999959156163501,0.9997913904712319,2.1129382551710567e-06,0.07999795019614005
3.02594,-16.57693980531353,-8.725026468224598,0.20529027411141165,0.5073466465786148,-0.5892970531190532,0.034277235841352144,-0.6278163917008226,3.8946224839391212,11.8056420899913,-0.04928307713944942,0.4349750180428854,0.05124376001840837,-0.999953806494204,18.521762440931155,10.341268886863249,-2.1317187166804956,-0.045952370076160834,0.3734644684621422,-0.0011805861972239526,10.499016030961549,10.499999498783927,10.499998690982403,10.499999044991046,0.009328367143423066,0.0001424457312812727,0.08842252616191809,0.012375129155275272,0.0007604419771179776,0.1576436917426328,0.9872460047235372,0.0004698816008906504,0.12681132172266565,0.9975184416582854,1.1023577706379112e-05,0.08004502528663429,0.9981152727383964,7.353435112767306e-06,0.08073076681933469,0.9981404235357358,8.053981272345884e-06,0.0800165822085399,0.998168563957953,9.283396949767833e-06,0.08000261735359653,0.9982024496311241,1.088773092485234e-05,0.0800074505940596,0.9982799045963789,1.0502080663688796e-05,0.07999498789978395,0.9983778009444461,9.84597334687966e-06,0.07998675329764264,0.9984855765259232,8.878455746931654e-06,0.07999748300867217,0.9985903757896815,7.587077248433063e-06,0.07999734979607549,0.9986954255026507,5.954380537450708e-06,0.08000297861583446,0.998784096676003,5.3558303420928575e-06,0.08000629265107302,0.9988711407853681,5.94485363746845e-06,0.08000120606843555,0.9989641247297915,6.818131303307677e-06,0.07995647086209987,0.9990730690436385,7.1370864140594014e-06,0.07976038113366102,0.9992098609800619,6.493776687203192e-06,0.07985177135674296,0.9993880712254718,4.708642817222341e-06,0.07999869359221838,0.999571378680824,3.3182786716252605e-06,0.07999956929086324,0.9997892622270215,2.1282442103069447e-06,0.07999791519744441
3.0474,-16.489071794325106,-8.469281614404116,0.20373900981289936,0.50330276351582,-0.5868867819989432,0.025325683104414284,-0.6337261477341685,4.292110260890394,12.027571725132868,-0.09503099861727998,0.43398885349804434,0.059258524369950424,-0.9999791425595234,17.957590395970996,10.147659875689815,-2.061769781899595,-0.053921612693188174,0.37171589968897983,-0.00024423557743397936,10.49979614256555,10.499999494257914,10.499998791718188,10.499998969673689,0.009186805829584995,0.00014156131383806988,0.08831901850783744,0.011714956651278823,0.0006601725039964478,0.1568893789573455,0.9867167223366202,0.0005292823869169838,0.13205177809116606,0.9975072062117155,1.1235446569851171e-05,0.08004658030398647,0.9981078163615503,7.456376846051501e-06,0.08075062305091574,0.9981322376109374,8.185924798417608e-06,0.08001714779286061,0.9981591277549346,9.436203018304988e-06,0.08000287009946173,0.9981913687031007,1.1080928023511005e-05,0.08000836771061973,0.9982692729683639,1.0631628015015644e-05,0.0799950958188127,0.9983678585856803,9.942358765750002e-06,0.0799860773688901,0.9984766120326759,8.964493247331892e-06,0.07999730744269444,0.99858271372701,7.662062671341194e-06,0.07999719237249184,0.9986894161684412,6.0093342093605854e-06,0.08000298212883936,0.9987786968948675,5.3997811354995786e-06,0.08000637133160383,0.9988651504354735,5.9903498945909385e-06,0.08000121402961416,0.9989572709028589,6.85382693253557e-06,0.07995676699426536,0.9990658891958978,7.179847740567614e-06,0.0797921145083912,0.9992033259529058,6.535027156027454e-06,0.07983291233112012,0.9993833233666388,4.747858832969636e-06,0.07999862957522458,0.9995680311112235,3.3475696005428924e-06,0.07999954535773948,0.9997871183477112,2.1438793104265425e-06,0.07999787779131817
3.06886,-16.39280401795149,-8.208818814989991,0.20122218749568885,0.49918079036870094,-0.5843473943183172,0.016421032122939747,-0.6395990917587573,4.677490578160956,12.245346398472366,-0.13927777533770203,0.4328316643791688,0.06723576342028492,-0.9999843839968345,17.409357356921515,9.959164050507788,-1.99479113876702,-0.0609240608879143,0.3705297557985535,-9.687623698922672e-05,10.499918765327974,10.499999488282995,10.499998877215564,10.499998884458034,0.009046231109590162,0.00014057471999483534,0.0882040751961533,0.011138257514398571,0.0005766991368802513,0.1559497650177316,0.986113705219204,0.0006030171174161953,0.13721103648250174,0.9974957456884811,1.1460523234374128e-05,0.08004826232289652,0.9981002512241897,7.565137360606234e-06,0.0807718870201678,0.9981239125003385,8.32511059883963e-06,0.08001774197568738,0.9981495316868563,9.596068078339401e-06,0.08000314075975906,0.9981800914087113,1.1277294389282485e-05,0.08000940004618508,0.9982585086002915,1.076436807238946e-05,0.07999520477113271,0.9983578177816885,1.0040803991787743e-05,0.07998534246917526,0.9984675594313124,9.052601363442964e-06,0.0799971223649075,0.998574974118413,7.739608596992689e-06,0.07999702421480515,0.998683348641879,6.067526562217285e-06,0.0800029852969768,0.9987732504139543,5.446480913344187e-06,0.08000645392745481,0.9988591119613734,6.038474099950024e-06,0.080001221484285,0.9989503794165031,6.891486355781531e-06,0.07995709661036196,0.9990586650043742,7.224191523665792e-06,0.07981857596951307,0.999196748875648,6.577077257846284e-06,0.07980953111801388,0.999378535141163,4.7882254756946106e-06,0.0799985610578786,0.9995646531712985,3.377939925063974e-06,0.07999951962835157,0.9997849584942103,2.159853500807768e-06,0.07999783779735757
3.09032,-16.288392621166473,-7.943726057380044,0.19777133134130714,0.4949811617222985,-0.5816797585401029,0.007565225218872094,-0.6454340110393971,5.0511054960729,12.459075841950227,-0.1820871514842378,0.43152419865594666,0.07518754713397673,-0.9999864630171331,16.876961162442658,9.775960337119217,-1.930448378836484,-0.06778350234423035,0.3693059043270409,-5.0943986834708944e-05,10.499956864451885,10.49999948080295,10.499998950509092,10.499998787480388,0.008906770818211921,0.00013946029137823932,0.08807495075510129,0.01063164527687484,0.0005066122375237327,0.15479359868980216,0.9854175830102179,0.0006961222089861729,0.14207118457052478,0.9974840461962463,1.1699492234756269e-05,0.08005008182512424,0.9980925712941184,7.679930071233975e-06,0.08079464510755299,0.9981154407618772,8.47173846136618e-06,0.08001836465085864,0.9981397690417181,9.762645138133786e-06,0.08000343039240891,0.9981686162266573,1.1475182054025954e-05,0.08001056312392499,0.9982476087889157,1.0899811375748922e-05,0.07999531524807017,0.9983476766848318,1.0141096856699561e-05,0.07998454242434057,0.9984584167764099,9.142654902533511e-06,0.07999692721444815,0.9985671544824739,7.819635939118884e-06,0.0799968445176583,0.9986772196865085,6.1289553705168415e-06,0.08000298799976294,0.9987677545000204,5.495913933825791e-06,0.08000654039295825,0.9988530227731712,6.089188202208092e-06,0.08000122842642932,0.9989434482917269,6.9311247761679265e-06,0.07995746795343638,0.9990513948573676,7.270147006647049e-06,0.07984082583323966,0.9991901289783212,6.6198973269423485e-06,0.07978005110896619,0.9993737054424146,4.829698748481677e-06,0.07999848779505508,0.9995612437884667,3.409382831815703e-06,0.07999949201637918,0.9997827823305512,2.1761636591611557e-06,0.07999779512317841
3.11178,-16.17608643151758,-7.674088932570838,0.1934166745815666,0.49070433339129393,-0.5788846546137589,-0.0012398983511224197,-0.6512298086620018,5.413294882506637,12.668873627358492,-0.22351569464097237,0.4300695253360234,0.08311306628444019,-0.9999875563046721,16.359980205565925,9.597989483165616,-1.8685401353389437,-0.07458845265087793,0.36797937082968657,-3.105330638289305e-05,10.499973256778636,10.499999471775954,10.499999013785395,10.499998676543399,0.008768576135972515,0.0001381946822394069,0.08792926125014668,0.010184330559623743,0.00044731471725109617,0.15338823704410345,0.9846014980077551,0.0008160850024627238,0.14644527700848453,0.9974720930953207,1.1953100925575418e-05,0.08005205049868347,0.998084770307414,7.800986704301699e-06,0.08081899164924987,0.9981068147512951,8.626010581986776e-06,0.08001901518500762,0.998129833535069,9.935506649047088e-06,0.08000373995393574,0.9981569433587183,1.1672867938951991e-05,0.08001187447539262,0.9982365713492558,1.1037439659855956e-05,0.07999542771811889,0.9983374336738033,1.0243011028438723e-05,0.07998367026103016,0.9984491822560004,9.234520409379115e-06,0.07999672140776481,0.9985592524223704,7.902060103374031e-06,0.07999665240210008,0.9986710260661896,6.193620318832174e-06,0.08000299010954562,0.9987622064330907,5.54806692981067e-06,0.08000663067896312,0.998846880318087,6.142455084281437e-06,0.08000123484885566,0.9989364755345049,6.972757221884437e-06,0.07995788852855437,0.9990440771137526,7.317743614909006e-06,0.07985967456601151,0.9991834655240943,6.6634542268502445e-06,0.07974213628391941,0.9993688332106276,4.872231786925416e-06,0.07999840952180806,0.9995578018977691,3.4418906975509035e-06,0.07999946242890991,0.9997805895241741,2.1928063769818745e-06,0.07999774966793217
3.13324,-16.05612708022911,-7.399990607780856,0.18818728309334712,0.4863507772380229,-0.5759628718907742,-0.009992523805378862,-0.6569854095376575,5.7643895574122235,12.874852054899181,-0.26361565094420025,0.42846881383111207,0.09101011725577673,-0.9999882227266587,15.857971715048095,9.425167330269728,-1.8088842701344519,-0.08135662997246118,0.36653635808869234,-2.0642113430359415e-05,10.499981739702482,10.499999461161842,10.499999068692608,10.499998548994443,0.008631818754083535,0.0001367573818889809,0.08776505471126733,0.009787529906425585,0.00039680065319815837,0.15170105690595395,0.9836270606996688,0.0009744373080862683,0.15020152532418066,0.9974598709300807,1.2222165240077203e-05,0.08005418138971551,0.9980768417488938,7.928558520348808e-06,0.08084502957091615,0.9980980266241777,8.788127117569742e-06,0.08001969222782858,0.9981197193931085,1.0114141960525292e-05,0.08000407026301648,0.9981450747459387,1.1868612779590047e-05,0.08001335402206723,0.998225394634896,1.1176714359801008e-05,0.07999554263375898,0.9983270873666761,1.0346307127265293e-05,0.07998271808808376,0.998439854199513,9.328056487460894e-06,0.07999650433882963,0.9985512656315384,7.986790832076282e-06,0.07999644690715384,0.9986647645437354,6.261522454222694e-06,0.08000299149102474,0.9987566035043951,5.6029286955446055e-06,0.08000672473153299,0.9988406820799355,6.1982381515837355e-06,0.08000124074359166,0.9989294591361362,7.0163983688568275e-06,0.07995836493560729,0.9990367101027376,7.367011014953008e-06,0.07987575001735352,0.99917675781365,6.707710444351918e-06,0.07969220467614292,0.9993639174358327,4.915774794966408e-06,0.07999832595173409,0.9995543264427895,3.4754549795339317e-06,0.07999943076608168,0.999778379746212,2.209777962127651e-06,0.07999770132181432
